timestamp,mod_temp,power,irradiance
2014-01-16 12:45:00,29.3030755,501.039062,13.1263874
2014-01-16 13:00:00,28.7873999,499.401123,16.021580800000002
2014-01-16 13:15:00,27.5466808,462.965912,18.016342
2014-01-16 13:30:00,25.9445438,426.1528320000001,20.950785600000003
2014-01-16 13:45:00,24.1342512,384.675781,23.5587643
2014-01-16 14:00:00,22.2184206,337.089294,27.4483922
2014-01-16 14:15:00,20.9568009,267.42865,30.9464478
2014-01-16 14:30:00,19.8448273,221.760208,34.1201974
2014-01-16 14:45:00,18.7935879,172.323135,35.820873299999995
2014-01-16 15:00:00,17.6345347,101.597878,35.484860999999995
2014-01-16 15:15:00,16.0248276,54.70911410000001,34.997422
2014-01-16 15:30:00,14.476162,22.2762299,34.1998596
2014-01-16 15:45:00,12.9975572,2.01656938,34.0613922
2014-01-16 16:00:00,12.3372835,0.0,34.7709701
2014-01-17 11:00:00,26.0116916,646.181824,11.5896103
2014-01-17 11:15:00,26.0365611,631.0194700000001,13.232851
2014-01-17 11:30:00,25.8003524,619.36853,14.7239361
2014-01-17 11:45:00,26.1322365,633.6874389999999,17.2054047
2014-01-17 12:00:00,25.611424,614.382629,17.373185
2014-01-17 12:15:00,24.9922814,588.841064,18.4825802
2014-01-17 12:30:00,24.7563918,559.602966,19.5004127
2014-01-17 12:45:00,24.6369768,547.157166,19.8004143
2014-01-17 13:00:00,24.473060500000003,518.360779,19.1707065
2014-01-17 13:15:00,24.232831,478.802185,18.5679985
2014-01-17 13:30:00,23.4498562,430.823517,18.3301178
2014-01-17 13:45:00,21.804455,355.060913,18.5019741
2014-01-17 14:00:00,21.6177099,352.503235,19.5484886
2014-01-17 14:15:00,20.0271225,256.43988,48.9830805
2014-01-17 14:30:00,19.0776934,226.818024,19.1345173
2014-01-17 14:45:00,17.8178975,173.06968700000002,19.5331413
2014-01-17 15:00:00,17.1679717,122.69442,20.4462616
2014-01-17 15:15:00,16.0936226,68.1111832,20.6023124
2014-01-17 15:30:00,14.8333896,27.0345516,22.3131596
2014-01-17 15:45:00,13.464800899999998,4.58867359,22.1034968
2014-01-17 16:00:00,12.4414182,0.0,21.15896
2014-01-18 11:00:00,22.441234,285.546112,2.48512478
2014-01-18 11:15:00,23.4150406,298.015076,5.82429399
2014-01-18 11:30:00,22.4329007,184.83902,9.29836712
2014-01-18 11:45:00,21.6847447,281.221436,12.161034
2014-01-18 12:00:00,23.0781819,289.270721,14.474700199999996
2014-01-18 12:15:00,22.7827537,217.749283,14.8807304
2014-01-18 12:30:00,21.8715992,228.534851,14.9699734
2014-01-18 12:45:00,21.7012719,193.848312,15.3711811
2014-01-18 13:00:00,20.5432673,154.624481,15.4540821
2014-01-18 13:15:00,19.256590300000003,121.315834,16.527468900000002
2014-01-18 13:30:00,18.503515300000004,98.0268555,18.3474812
2014-01-18 13:45:00,18.2083286,116.157608,19.9355801
2014-01-18 14:00:00,17.9170128,82.6995697,20.7876987
2014-01-18 14:15:00,17.5020415,73.50845340000001,21.361204500000003
2014-01-18 14:30:00,16.767319699999998,33.9532776,21.1282989
2014-01-18 14:45:00,16.372555900000002,37.469471,21.3090965
2014-01-18 15:00:00,16.0723658,36.6135483,21.4535976
2014-01-18 15:15:00,15.2639884,28.6424294,21.6028992
2014-01-18 15:30:00,14.6643927,6.42673588,21.7830338
2014-01-18 15:45:00,14.500260699999998,0.0,22.0100897
2014-01-19 11:00:00,25.866003600000003,531.825256,9.0059185
2014-01-19 11:15:00,28.485318300000003,601.583313,9.58413467
2014-01-19 11:30:00,28.064336800000003,562.052307,10.295583
2014-01-19 11:45:00,27.8272574,616.942871,12.6774861
2014-01-19 12:00:00,27.9054057,568.9041139999999,16.4526871
2014-01-19 12:15:00,26.6449713,480.954376,18.0734394
2014-01-19 12:30:00,26.3304208,489.851624,20.0835888
2014-01-19 12:45:00,25.3215186,431.861237,21.7544941
2014-01-19 13:00:00,23.8015354,372.74118,23.888623000000003
2014-01-19 13:15:00,24.0200205,424.654419,24.9187927
2014-01-19 13:30:00,24.3390053,387.55249,25.4202332
2014-01-19 13:45:00,23.7226722,343.841187,26.3523247
2014-01-19 14:00:00,22.4634403,234.18544,26.4603401
2014-01-19 14:15:00,19.5777271,147.165298,27.4006928
2014-01-19 14:30:00,17.7906977,76.5535965,31.0845154
2014-01-19 14:45:00,16.8843134,62.6115875,33.4699058
2014-01-19 15:00:00,16.310764000000002,43.7815094,34.8210114
2014-01-19 15:15:00,16.033639800000003,22.9431858,36.4611916
2014-01-19 15:30:00,15.694101500000002,6.82612562,37.3139404
2014-01-19 15:45:00,15.5620649,0.0,37.9065967
2014-01-19 16:00:00,15.5664826,0.0,37.8381704
2014-01-20 11:00:00,30.1844954,622.631531,28.1361634
2014-01-20 11:15:00,30.8473219,606.79718,28.508512100000004
2014-01-20 11:30:00,30.243405100000004,601.216309,27.822592600000004
2014-01-20 11:45:00,30.0833898,584.586792,28.6775967
2014-01-20 12:00:00,29.632063800000005,570.397522,29.9289484
2014-01-20 12:15:00,29.1348701,551.3386230000001,30.4416284
